raceid,driverid,qnumber,q
1034,817,2,00:01:26.3
1034,817,3,00:01:26
1034,822,1,00:01:25.8
1034,822,2,00:01:25
1034,822,3,00:01:24.6
1034,825,1,00:01:27.2
1034,826,1,00:01:26.8
1034,826,2,00:01:26.7
1034,830,1,00:01:26.1
1034,830,2,00:01:26.1
1034,830,3,00:01:25.3
1034,832,1,00:01:26.7
1034,832,2,00:01:26.1
1034,832,3,00:01:26
1034,839,1,00:01:26.4
1034,839,2,00:01:26.3
1034,839,3,00:01:26.2
1034,840,1,00:01:26.2
1034,840,2,00:01:26.5
1034,840,3,00:01:25.8
1034,841,1,00:01:27.2
1034,842,1,00:01:26.3
1034,842,2,00:01:26.5
1034,844,1,00:01:26.6
1034,844,2,00:01:26.2
1034,844,3,00:01:25.4
1034,846,1,00:01:26.9
1034,846,2,00:01:26.4
1034,846,3,00:01:25.8
1034,847,1,00:01:26.7
1034,847,2,00:01:27.1
1034,848,1,00:01:26.6
1034,848,2,00:01:26.5
1034,849,1,00:01:27.7
1035,1,1,00:01:26.8
1035,1,2,00:01:26.3
1035,1,3,00:01:25.2
1035,8,1,00:01:28.5
1035,20,1,00:01:27.6
1035,20,2,00:01:27.1
1035,154,1,00:01:27.5
1035,154,2,00:01:27.3
1035,807,1,00:01:27.3
1035,807,2,00:01:26.3
1035,807,3,00:01:26.1
1035,817,1,00:01:27.4
1035,817,2,00:01:26.6
1035,817,3,00:01:26.3
1035,822,1,00:01:26.7
1035,822,2,00:01:25.8
1035,822,3,00:01:25.2
1035,825,1,00:01:28.2
1035,826,1,00:01:27.9
1035,830,1,00:01:27.2
1035,830,2,00:01:26.8
1035,830,3,00:01:26.2
1035,832,1,00:01:27.5
1035,832,2,00:01:27.1
1035,839,1,00:01:27.3
1035,839,2,00:01:27
1035,840,1,00:01:27.2
1035,840,2,00:01:26.7
1035,840,3,00:01:26.4
1035,841,1,00:01:28.4
1035,842,1,00:01:27.2
1035,842,2,00:01:26.5
1035,842,3,00:01:26.5
1035,844,1,00:01:27.4
1035,844,2,00:01:26.7
1035,844,3,00:01:26.6
1035,846,1,00:01:27.2
1035,846,2,00:01:26.9
1035,846,3,00:01:26.8
1035,847,1,00:01:27.8
1035,847,2,00:01:27.5
1035,848,1,00:01:27.2
1035,848,2,00:01:26.6
1035,848,3,00:01:26.7
1035,849,1,00:01:28.4
1036,1,1,00:01:16.9
1036,1,2,00:01:16
1036,1,3,00:01:15.6
1036,8,1,00:01:17.8
1036,8,2,00:01:17.4
1036,20,1,00:01:17.6
1036,20,2,00:01:17.2
1036,154,1,00:01:18.1
1036,815,1,00:01:17.1
1036,815,2,00:01:16.9
1036,815,3,00:01:16.5
1036,817,1,00:01:17.7
1036,817,2,00:01:17.2
1036,822,1,00:01:17.2
1036,822,2,00:01:16.2
1036,822,3,00:01:15.6
1036,825,1,00:01:17.9
1036,826,1,00:01:17.7
1036,826,2,00:01:17.2
1036,830,1,00:01:17.2
1036,830,2,00:01:16.5
1036,830,3,00:01:16.3
1036,832,1,00:01:17.4
1036,832,2,00:01:16.9
1036,832,3,00:01:17
1036,839,1,00:01:17.8
1036,839,2,00:01:17.6
1036,840,1,00:01:17.3
1036,840,2,00:01:16.7
1036,840,3,00:01:16.6
1036,841,1,00:01:18.7
1036,842,1,00:01:17.4
1036,842,2,00:01:16.8
1036,842,3,00:01:17.1
1036,844,1,00:01:17.3
1036,844,2,00:01:17
1036,844,3,00:01:17.1
1036,846,1,00:01:17.6
1036,846,2,00:01:17.2
1036,846,3,00:01:17.1
1036,847,1,00:01:18.1
1036,848,1,00:01:17.4
1036,848,2,00:01:17.2
1036,848,3,00:01:17
1036,849,1,00:01:18.5
1037,1,1,00:01:42.3
1037,1,2,00:01:42
1037,1,3,00:01:41.3
1037,8,1,00:01:43.7
1037,20,1,00:01:43.6
1037,20,2,00:01:43.3
1037,154,1,00:01:43.8
1037,815,1,00:01:43.3
1037,815,2,00:01:42.7
1037,815,3,00:01:42.5
1037,817,1,00:01:43.3
1037,817,2,00:01:42.5
1037,817,3,00:01:42.1
1037,822,1,00:01:42.5
1037,822,2,00:01:42.1
1037,822,3,00:01:41.8
1037,825,1,00:01:44.3
1037,826,1,00:01:43.3
1037,826,2,00:01:42.7
1037,830,1,00:01:43.2
1037,830,2,00:01:42.5
1037,830,3,00:01:41.8
1037,832,1,00:01:43.3
1037,832,2,00:01:42.5
1037,832,3,00:01:42.4
1037,839,1,00:01:43.5
1037,839,2,00:01:42.5
1037,839,3,00:01:42.4
1037,840,1,00:01:43.3
1037,840,2,00:01:42.5
1037,840,3,00:01:42.6
1037,841,1,00:01:44
1037,842,1,00:01:43.3
1037,842,2,00:01:42.7
1037,844,1,00:01:43.7
1037,844,2,00:01:43
1037,846,1,00:01:43.5
1037,846,2,00:01:42.7
1037,846,3,00:01:42.7
1037,847,1,00:01:43.6
1037,847,2,00:01:43.5
1037,848,1,00:01:43.4
1037,848,2,00:01:42.2
1037,848,3,00:01:42.3
1037,849,1,00:01:44.1
1038,1,1,00:01:19.5
1038,1,2,00:01:19.1
1038,1,3,00:01:18.9
1038,8,1,00:01:21
1038,8,2,00:01:20.9
1038,20,1,00:01:21.2
1038,154,1,00:01:21.1
1038,815,1,00:01:20
1038,815,2,00:01:19.7
1038,815,3,00:01:19.7
1038,817,1,00:01:20.5
1038,817,2,00:01:20
1038,817,3,00:01:19.9
1038,822,1,00:01:19.8
1038,822,2,00:01:19
1038,822,3,00:01:19
1038,825,1,00:01:20.9
1038,825,2,00:01:21.6
1038,826,1,00:01:20.3
1038,826,2,00:01:20.2
1038,830,1,00:01:20.2
1038,830,2,00:01:19.8
1038,830,3,00:01:19.8
1038,832,1,00:01:20.1
1038,832,2,00:01:19.7
1038,832,3,00:01:19.7
1038,839,1,00:01:20.7
1038,839,2,00:01:20.2
1038,840,1,00:01:20.4
1038,840,2,00:01:19.9
1038,840,3,00:01:20
1038,841,1,00:01:21.2
1038,842,1,00:01:20.1
1038,842,2,00:01:19.9
1038,842,3,00:01:20.2
1038,844,1,00:01:20.4
1038,844,2,00:01:20.3
1038,846,1,00:01:20.3
1038,846,2,00:01:20
1038,846,3,00:01:19.8
1038,847,1,00:01:21.6
1038,848,1,00:01:21.1
1038,848,2,00:01:20.1
1038,848,3,00:01:20.1
1038,849,1,00:01:21.7
1039,1,1,00:01:15.8
1039,1,2,00:01:15.3
1039,1,3,00:01:15.1
1039,8,1,00:01:17.1
1039,8,2,00:01:16.9
1039,20,1,00:01:17.1
1039,20,2,00:01:16.9
1039,154,1,00:01:17.1
1039,154,2,00:01:17.3
1039,815,1,00:01:16.6
1039,815,2,00:01:16.5
1039,815,3,00:01:16.3
1039,817,1,00:01:17
1039,817,2,00:01:16.2
1039,817,3,00:01:16.5
1039,822,1,00:01:15.7
1039,822,2,00:01:15.3
1039,822,3,00:01:15.2
1039,825,1,00:01:17.3
1039,826,1,00:01:16.9
1039,826,2,00:01:16.9
1039,830,1,00:01:16.3
1039,830,2,00:01:15.5
1039,830,3,00:01:15.5
1039,832,1,00:01:17
1039,832,2,00:01:16.5
1039,832,3,00:01:17.9
1039,839,1,00:01:16.8
1039,839,2,00:01:16.3
1039,840,1,00:01:16.7
1039,840,2,00:01:16.3
1039,840,3,00:01:16.4
1039,841,1,00:01:17.2
1039,842,1,00:01:17.1
1039,844,1,00:01:16.7
1039,844,2,00:01:16.3
1039,844,3,00:01:16.3
1039,846,1,00:01:16.9
1039,846,2,00:01:16.6
1039,847,1,00:01:17.2
1039,848,1,00:01:16.5
1039,848,2,00:01:15.9
1039,848,3,00:01:16
1039,849,1,00:01:17.3
1040,1,1,00:01:33
1040,1,2,00:01:32.8
1040,1,3,00:01:31.3
1040,8,1,00:01:35.3
1040,20,1,00:01:34.1
1040,20,2,00:01:33.6
1040,154,1,00:01:34.6
1040,815,1,00:01:33.7
1040,815,2,00:01:33
1040,815,3,00:01:32.3
1040,817,1,00:01:33.7
1040,817,2,00:01:32.2
1040,817,3,00:01:32.4
1040,822,1,00:01:32.7
1040,822,2,00:01:32.4
1040,822,3,00:01:32
1040,825,1,00:01:34.7
1040,826,1,00:01:33.5
1040,826,2,00:01:33.2
1040,830,1,00:01:33.6
1040,830,2,00:01:33.2
1040,830,3,00:01:31.9
1040,832,1,00:01:34
1040,832,2,00:01:32.8
1040,832,3,00:01:32.6
1040,839,1,00:01:33.6
1040,839,2,00:01:33.2
1040,839,3,00:01:32.6
1040,840,1,00:01:33.9
1040,840,2,00:01:33.4
1040,841,1,00:01:34.6
1040,842,1,00:01:33.7
1040,842,2,00:01:33.1
1040,842,3,00:01:33
1040,844,1,00:01:34.1
1040,844,2,00:01:33.2
1040,846,1,00:01:33.8
1040,846,2,00:01:33.1
1040,846,3,00:01:32.8
1040,847,1,00:01:34
1040,847,2,00:01:33.6
1040,848,1,00:01:33.9
1040,848,2,00:01:33.2
1040,848,3,00:01:33
1040,849,1,00:01:35.1
1041,1,1,00:01:26.6
1041,1,2,00:01:25.4
1041,1,3,00:01:25.5
1041,8,1,00:01:27.8
1041,20,1,00:01:27.1
1041,20,2,00:01:26.7
1041,154,1,00:01:27.6
1041,807,1,00:01:28
1041,815,1,00:01:27.1
1041,815,2,00:01:26.3
1041,815,3,00:01:26.7
1041,817,1,00:01:26.8
1041,817,2,00:01:26.1
1041,817,3,00:01:26.2
1041,822,1,00:01:26.6
1041,822,2,00:01:26
1041,822,3,00:01:25.3
1041,825,1,00:01:27.2
1041,825,2,00:01:27.1
1041,826,1,00:01:27.3
1041,826,2,00:01:26.8
1041,830,1,00:01:26.3
1041,830,2,00:01:25.5
1041,830,3,00:01:25.6
1041,832,1,00:01:27.4
1041,832,2,00:01:26.4
1041,832,3,00:01:26.7
1041,839,1,00:01:27.1
1041,839,2,00:01:26.4
1041,839,3,00:01:26.2
1041,841,1,00:01:27.5
1041,841,2,00:01:26.9
1041,842,1,00:01:27.1
1041,842,2,00:01:26.8
1041,844,1,00:01:26.9
1041,844,2,00:01:26.2
1041,844,3,00:01:26
1041,846,1,00:01:26.8
1041,846,2,00:01:26.3
1041,846,3,00:01:26.5
1041,847,1,00:01:27.6
1041,848,1,00:01:27.1
1041,848,2,00:01:26.3
1041,848,3,00:01:26
1041,849,1,00:01:27.8
1042,1,1,00:01:16.8
1042,1,2,00:01:16.8
1042,1,3,00:01:16.7
1042,8,1,00:01:18.2
1042,20,1,00:01:17.4
1042,20,2,00:01:17.9
1042,154,1,00:01:18.4
1042,815,1,00:01:17.4
1042,815,2,00:01:17.1
1042,815,3,00:01:17.2
1042,817,1,00:01:17.6
1042,817,2,00:01:17.5
1042,822,1,00:01:16.9
1042,822,2,00:01:16.5
1042,822,3,00:01:16.8
1042,825,1,00:01:18.5
1042,826,1,00:01:17.8
1042,826,2,00:01:17.7
1042,830,1,00:01:16.9
1042,830,2,00:01:17
1042,830,3,00:01:16.9
1042,832,1,00:01:17.6
1042,832,2,00:01:17.2
1042,832,3,00:01:17.5
1042,839,1,00:01:17.8
1042,839,2,00:01:17.6
1042,840,1,00:01:17.7
1042,840,2,00:01:17.6
1042,841,1,00:01:18.3
1042,842,1,00:01:17.2
1042,842,2,00:01:17.4
1042,842,3,00:01:17.8
1042,844,1,00:01:17.4
1042,844,2,00:01:17.4
1042,844,3,00:01:17.1
1042,846,1,00:01:17.5
1042,846,2,00:01:17.3
1042,846,3,00:01:17.5
1042,847,1,00:01:17.9
1042,847,2,00:01:17.8
1042,848,1,00:01:17.4
1042,848,2,00:01:17.4
1042,848,3,00:01:17.4
1042,849,1,00:01:18.8
1043,1,1,00:01:14.2
1043,1,2,00:01:14.6
1043,1,3,00:01:13.7
1043,8,1,00:01:16
1043,20,1,00:01:15.6
1043,20,2,00:01:15.4
1043,154,1,00:01:15.9
1043,815,1,00:01:15.4
1043,815,2,00:01:15.1
1043,817,1,00:01:15.5
1043,817,2,00:01:15
1043,817,3,00:01:14.5
1043,822,1,00:01:14.2
1043,822,2,00:01:14.6
1043,822,3,00:01:13.6
1043,825,1,00:01:15.9
1043,826,1,00:01:15.4
1043,826,2,00:01:15
1043,826,3,00:01:14.7
1043,830,1,00:01:15
1043,830,2,00:01:15
1043,830,3,00:01:14.2
1043,832,1,00:01:15.5
1043,832,2,00:01:15
1043,832,3,00:01:14.9
1043,839,1,00:01:15.4
1043,839,2,00:01:15.2
1043,840,1,00:01:15.8
1043,840,2,00:01:15.5
1043,841,1,00:01:16.2
1043,842,1,00:01:15.2
1043,842,2,00:01:14.7
1043,842,3,00:01:14.5
1043,844,1,00:01:15.1
1043,844,2,00:01:15
1043,844,3,00:01:14.6
1043,846,1,00:01:15.3
1043,846,2,00:01:15.1
1043,846,3,00:01:14.8
1043,847,1,00:01:15.8
1043,847,2,00:01:15.3
1043,848,1,00:01:15.4
1043,848,2,00:01:14.7
1043,848,3,00:01:14.6
1043,849,1,00:01:16
1044,1,1,00:02:07.6
1044,1,2,00:01:52.7
1044,1,3,00:01:52.6
1044,8,1,00:02:01.2
1044,8,2,00:01:53.8
1044,8,3,00:01:52.7
1044,20,1,00:02:03.4
1044,20,2,00:01:55.2
1044,154,1,00:02:12.9
1044,815,1,00:02:07.6
1044,815,2,00:01:54.1
1044,815,3,00:01:49.3
1044,817,1,00:02:05.6
1044,817,2,00:01:54.3
1044,817,3,00:01:51.6
1044,822,1,00:02:07
1044,822,2,00:01:53.8
1044,822,3,00:01:53.3
1044,825,1,00:02:08
1044,826,1,00:02:09.1
1044,830,1,00:01:57.5
1044,830,2,00:01:50.3
1044,830,3,00:01:48.1
1044,832,1,00:02:07.5
1044,832,2,00:01:55.4
1044,839,1,00:02:06.1
1044,839,2,00:01:53.7
1044,839,3,00:01:52.6
1044,840,1,00:02:07.5
1044,840,2,00:01:53.4
1044,840,3,00:01:47.8
1044,841,1,00:02:07.3
1044,841,2,00:01:53.4
1044,841,3,00:01:57.2
1044,842,1,00:02:05.6
1044,842,2,00:01:58.6
1044,844,1,00:02:04.5
1044,844,2,00:01:56.7
1044,846,1,00:02:07.2
1044,846,2,00:01:54.9
1044,847,1,00:02:10
1044,848,1,00:01:59.4
1044,848,2,00:01:52.3
1044,848,3,00:01:50.4
1044,849,1,00:02:21.6
1045,1,1,00:01:28.3
1045,1,2,00:01:27.6
1045,1,3,00:01:27.3
1045,8,1,00:01:29.8
1045,20,1,00:01:29.1
1045,20,2,00:01:29.1
1045,154,1,00:01:30.1
1045,815,1,00:01:29.2
1045,815,2,00:01:28.9
1045,815,3,00:01:28.3
1045,817,1,00:01:29
1045,817,2,00:01:28.6
1045,817,3,00:01:28.4
1045,822,1,00:01:28.8
1045,822,2,00:01:28.1
1045,822,3,00:01:27.6
1045,825,1,00:01:30.1
1045,826,1,00:01:29.2
1045,826,2,00:01:28.9
1045,826,3,00:01:28.6
1045,830,1,00:01:28.9
1045,830,2,00:01:28
1045,830,3,00:01:27.7
1045,832,1,00:01:29
1045,839,1,00:01:29.2
1045,839,2,00:01:28.9
1045,839,3,00:01:28.4
1045,840,1,00:01:28.7
1045,840,2,00:01:29.6
1045,841,1,00:01:29.5
1045,842,1,00:01:29
1045,842,2,00:01:29
1045,842,3,00:01:28.4
1045,844,1,00:01:29.1
1045,844,2,00:01:29.2
1045,846,1,00:01:29.5
1045,846,2,00:01:28.9
1045,846,3,00:01:28.5
1045,847,1,00:01:29.3
1045,847,2,00:01:31.2
1045,848,1,00:01:28.7
1045,848,2,00:01:28.7
1045,848,3,00:01:28.3
1045,849,1,00:01:30.2
1046,8,1,00:00:55
1046,20,1,00:00:54.3
1046,20,2,00:00:54.2
1046,815,1,00:00:54.2
1046,815,2,00:00:53.8
1046,815,3,00:00:53.8
1046,817,1,00:00:54.4
1046,817,2,00:00:53.9
1046,817,3,00:00:54
1046,822,1,00:00:53.9
1046,822,2,00:00:53.8
1046,822,3,00:00:53.4
1046,825,1,00:00:54.7
1046,826,1,00:00:54.3
1046,826,2,00:00:53.9
1046,826,3,00:00:53.9
1046,830,1,00:00:54
1046,830,2,00:00:53.6
1046,830,3,00:00:53.4
1046,832,1,00:00:54.5
1046,832,2,00:00:53.8
1046,832,3,00:00:54
1046,839,1,00:00:54.3
1046,839,2,00:00:54
1046,840,1,00:00:54.6
1046,840,2,00:00:53.8
1046,840,3,00:00:54.2
1046,841,1,00:00:54.5
1046,841,2,00:00:54.4
1046,842,1,00:00:54.2
1046,842,2,00:00:53.9
1046,842,3,00:00:54.2
1046,844,1,00:00:54.2
1046,844,2,00:00:53.8
1046,844,3,00:00:53.6
1046,846,1,00:00:54.2
1046,846,2,00:00:54.7
1046,847,1,00:00:54.2
1046,847,2,00:00:53.8
1046,847,3,00:00:53.4
1046,848,1,00:00:54.6
1046,848,2,00:00:54
1046,849,1,00:00:54.8
1046,850,1,00:00:55.4
1046,851,1,00:00:54.9
1047,1,1,00:01:35.5
1047,1,2,00:01:35.5
1047,1,3,00:01:35.3
1047,8,1,00:01:37.6
1047,20,1,00:01:36.7
1047,20,2,00:01:36.6
1047,815,1,00:01:36
1047,817,1,00:01:36.7
1047,817,2,00:01:36.4
1047,822,1,00:01:35.7
1047,822,2,00:01:35.5
1047,822,3,00:01:35.3
1047,825,1,00:01:37.9
1047,826,1,00:01:36.5
1047,826,2,00:01:36.2
1047,826,3,00:01:36
1047,830,1,00:01:36
1047,830,2,00:01:35.6
1047,830,3,00:01:35.2
1047,832,1,00:01:36.5
1047,832,2,00:01:36.2
1047,832,3,00:01:35.8
1047,839,1,00:01:36.8
1047,839,2,00:01:36.4
1047,840,1,00:01:36.5
1047,840,2,00:01:36.1
1047,840,3,00:01:36
1047,841,1,00:01:37.1
1047,841,2,00:01:38.2
1047,842,1,00:01:36.5
1047,842,2,00:01:36.3
1047,842,3,00:01:36.2
1047,844,1,00:01:35.9
1047,844,2,00:01:35.9
1047,844,3,00:01:36.1
1047,846,1,00:01:36
1047,846,2,00:01:35.8
1047,846,3,00:01:35.5
1047,847,1,00:01:38
1047,848,1,00:01:36.1
1047,848,2,00:01:35.7
1047,848,3,00:01:35.6
1047,849,1,00:01:38.4
1047,850,1,00:01:38.2
1051,1,1,00:01:21.9
1051,1,2,00:01:21.7
1051,1,3,00:01:20.8
1051,4,1,00:01:22.4
1051,4,2,00:01:21.9
1051,4,3,00:01:21.7
1051,8,1,00:01:23.2
1051,20,1,00:01:22.5
1051,20,2,00:01:22.1
1051,20,3,00:01:22.8
1051,815,1,00:01:22.4
1051,815,2,00:01:22.3
1051,817,1,00:01:22.7
1051,817,2,00:01:22.6
1051,822,1,00:01:22
1051,822,2,00:01:22
1051,822,3,00:01:21.5
1051,830,1,00:01:22
1051,830,2,00:01:22
1051,830,3,00:01:21.3
1051,832,1,00:01:22.3
1051,832,2,00:01:22.2
1051,832,3,00:01:21.8
1051,839,1,00:01:22.6
1051,839,2,00:01:22
1051,839,3,00:01:22
1051,840,1,00:01:22.6
1051,840,2,00:01:22.5
1051,841,1,00:01:23.3
1051,842,1,00:01:22.5
1051,842,2,00:01:21.7
1051,842,3,00:01:21.6
1051,844,1,00:01:22.7
1051,844,2,00:01:22.5
1051,846,1,00:01:22.8
1051,846,2,00:01:22.2
1051,846,3,00:01:21.7
1051,847,1,00:01:22.9
1051,847,2,00:01:22.8
1051,849,1,00:01:23.2
1051,852,1,00:01:22.5
1051,852,2,00:01:22.1
1051,852,3,00:01:21.9
1051,853,1,00:01:25.9
1051,854,1,00:01:23.4
1052,1,1,00:01:30.6
1052,1,2,00:01:30.1
1052,1,3,00:01:29.4
1052,4,1,00:01:30.9
1052,4,2,00:01:30.6
1052,4,3,00:01:30.2
1052,8,1,00:01:31.5
1052,8,2,00:01:31.2
1052,20,1,00:01:32.1
1052,815,1,00:01:31.2
1052,815,2,00:01:30.7
1052,817,1,00:01:30.8
1052,817,2,00:01:30.2
1052,817,3,00:01:29.9
1052,822,1,00:01:31.2
1052,822,2,00:01:30.2
1052,822,3,00:01:29.6
1052,830,1,00:01:30.5
1052,830,2,00:01:30.3
1052,830,3,00:01:29
1052,832,1,00:01:31.7
1052,832,2,00:01:30
1052,832,3,00:01:30.2
1052,839,1,00:01:31.7
1052,840,1,00:01:31.3
1052,840,2,00:01:30.6
1052,840,3,00:01:30.6
1052,841,1,00:01:31
1052,841,2,00:01:30.7
1052,842,1,00:01:30.8
1052,842,2,00:01:30.5
1052,842,3,00:01:29.8
1052,844,1,00:01:30.7
1052,844,2,00:01:30
1052,844,3,00:01:29.7
1052,846,1,00:01:30.9
1052,846,2,00:01:30.1
1052,846,3,00:01:30
1052,847,1,00:01:31.3
1052,847,2,00:01:33.4
1052,849,1,00:01:31.9
1052,852,1,00:01:30.6
1052,852,2,00:01:31.2
1052,853,1,00:01:33.3
1052,854,1,00:01:32.4
1053,1,1,00:01:14.8
1053,1,2,00:01:14.8
1053,1,3,00:01:14.4
1053,4,1,00:01:15.8
1053,4,2,00:01:15.6
1053,8,1,00:01:16
1053,20,1,00:01:15.5
1053,20,2,00:01:15.4
1053,815,1,00:01:15.4
1053,815,2,00:01:14.7
1053,815,3,00:01:14.4
1053,817,1,00:01:15.7
1053,817,2,00:01:15
1053,817,3,00:01:14.8
1053,822,1,00:01:14.7
1053,822,2,00:01:14.9
1053,822,3,00:01:14.9
1053,830,1,00:01:15.1
1053,830,2,00:01:14.9
1053,830,3,00:01:14.5
1053,832,1,00:01:15.4
1053,832,2,00:01:15.2
1053,839,1,00:01:15.4
1053,839,2,00:01:15.1
1053,839,3,00:01:15.2
1053,840,1,00:01:15.5
1053,840,2,00:01:15.1
1053,841,1,00:01:16.1
1053,842,1,00:01:15.5
1053,842,2,00:01:14.9
1053,842,3,00:01:14.8
1053,844,1,00:01:15.4
1053,844,2,00:01:14.8
1053,844,3,00:01:14.7
1053,846,1,00:01:15
1053,846,2,00:01:14.7
1053,846,3,00:01:14.9
1053,847,1,00:01:15.8
1053,847,2,00:01:15.3
1053,849,1,00:01:15.7
1053,849,2,00:01:15.6
1053,852,1,\N
1053,853,1,00:01:16.8
1053,854,1,00:01:16.3
1054,1,1,00:01:18.9
1054,1,2,00:01:18
1054,1,3,00:01:18.4
1054,4,1,00:01:19.7
1054,4,2,00:01:19.5
1054,8,1,00:01:19.7
1054,8,2,00:01:19.8
1054,20,1,00:01:19.4
1054,20,2,00:01:19
1054,20,3,00:01:19.7
1054,815,1,00:01:19.3
1054,815,2,00:01:18.8
1054,815,3,00:01:18.9
1054,817,1,00:01:19.8
1054,822,1,00:01:18.7
1054,822,2,00:01:18.5
1054,822,3,00:01:18.3
1054,830,1,00:01:19.5
1054,830,2,00:01:18.7
1054,830,3,00:01:18.7
1054,832,1,00:01:19.3
1054,832,2,00:01:18.8
1054,832,3,00:01:19
1054,839,1,00:01:19.1
1054,839,2,00:01:18.6
1054,839,3,00:01:19
1054,840,1,00:01:19.9
1054,841,1,00:01:19.4
1054,841,2,00:01:19.2
1054,842,1,00:01:19.5
1054,842,2,00:01:19.1
1054,842,3,00:01:19.5
1054,844,1,00:01:19.4
1054,844,2,00:01:18.8
1054,844,3,00:01:19.3
1054,846,1,00:01:18.8
1054,846,2,00:01:18.5
1054,846,3,00:01:19.1
1054,847,1,00:01:19.8
1054,847,2,00:01:19.1
1054,849,1,00:01:20.3
1054,852,1,00:01:19.7
1054,852,2,00:01:19.5
1054,853,1,00:01:20.9
1054,854,1,00:01:20.5
1055,1,1,00:01:18.2
1055,1,2,00:01:17.2
1055,1,3,00:01:16.7
1055,4,1,00:01:18.3
1055,4,2,00:01:18
1055,4,3,00:01:18.1
1055,8,1,00:01:18.9
1055,20,1,00:01:18.3
1055,20,2,00:01:18.1
1055,815,1,00:01:18.2
1055,815,2,00:01:17.7
1055,815,3,00:01:17.7
1055,817,1,00:01:18.3
1055,817,2,00:01:17.7
1055,817,3,00:01:17.6
1055,822,1,00:01:18
1055,822,2,00:01:17.1
1055,822,3,00:01:16.9
1055,830,1,00:01:18.1
1055,830,2,00:01:16.9
1055,830,3,00:01:16.8
1055,832,1,00:01:18.2
1055,832,2,00:01:17.7
1055,832,3,00:01:17.6
1055,839,1,00:01:18.3
1055,839,2,00:01:17.7
1055,839,3,00:01:17.6
1055,840,1,00:01:18.2
1055,840,2,00:01:18
1055,841,1,00:01:18.5
1055,841,2,00:01:18.4
1055,842,1,00:01:18.2
1055,842,2,00:01:18
1055,844,1,00:01:18
1055,844,2,00:01:17.7
1055,844,3,00:01:17.5
1055,846,1,00:01:17.8
1055,846,2,00:01:17.7
1055,846,3,00:01:18
1055,847,1,00:01:18.4
1055,847,2,00:01:19.2
1055,849,1,00:01:19.2
1055,852,1,00:01:18.6
1055,853,1,00:01:19.8
1055,854,1,00:01:19.1
1056,1,1,00:01:11.6
1056,1,2,00:01:11.1
1056,1,3,00:01:11.1
1056,4,1,00:01:12.2
1056,8,1,00:01:11.9
1056,8,2,00:01:11.6
1056,20,1,00:01:12.1
1056,20,2,00:01:11.3
1056,20,3,00:01:11.4
1056,815,1,00:01:11.6
1056,815,2,00:01:11
1056,815,3,00:01:11.6
1056,817,1,00:01:11.7
1056,817,2,00:01:11.6
1056,822,1,00:01:10.9
1056,822,2,00:01:10.7
1056,822,3,00:01:10.6
1056,830,1,00:01:11.1
1056,830,2,00:01:10.7
1056,830,3,00:01:10.6
1056,832,1,00:01:11.3
1056,832,2,00:01:10.8
1056,832,3,00:01:10.6
1056,839,1,00:01:11.7
1056,839,2,00:01:11.5
1056,840,1,00:01:12
1056,840,2,00:01:11.6
1056,841,1,00:01:11.7
1056,841,2,00:01:11.4
1056,841,3,00:01:11.8
1056,842,1,00:01:11.6
1056,842,2,00:01:11.2
1056,842,3,00:01:10.9
1056,844,1,00:01:11.1
1056,844,2,00:01:10.6
1056,844,3,00:01:10.3
1056,846,1,00:01:11.3
1056,846,2,00:01:11
1056,846,3,00:01:10.6
1056,847,1,00:01:12
1056,847,2,00:01:11.8
1056,849,1,00:01:12.4
1056,852,1,00:01:12.1
1056,853,1,00:01:13
1057,1,1,00:01:41.5
1057,1,2,00:01:41.6
1057,1,3,00:01:41.5
1057,4,1,00:01:42.9
1057,4,2,00:01:42.2
1057,4,3,00:01:42.3
1057,8,1,00:01:42.9
1057,8,2,00:01:42.6
1057,20,1,00:01:42.5
1057,20,2,00:01:42.2
1057,815,1,00:01:42
1057,815,2,00:01:41.6
1057,815,3,00:01:41.9
1057,817,1,00:01:42.3
1057,817,2,00:01:42.6
1057,822,1,00:01:42.7
1057,822,2,00:01:42.1
1057,822,3,00:01:42.7
1057,830,1,00:01:41.8
1057,830,2,00:01:41.6
1057,830,3,00:01:41.6
1057,832,1,00:01:42.1
1057,832,2,00:01:41.7
1057,832,3,00:01:41.6
1057,839,1,00:01:42.4
1057,839,2,00:01:42.3
1057,840,1,\N
1057,841,1,\N
1057,842,1,00:01:42.3
1057,842,2,00:01:41.9
1057,842,3,00:01:41.6
1057,844,1,00:01:42.2
1057,844,2,00:01:41.7
1057,844,3,00:01:41.2
1057,846,1,00:01:42.2
1057,846,2,00:01:41.8
1057,846,3,00:01:41.7
1057,847,1,00:01:42.7
1057,847,2,00:01:42.8
1057,849,1,00:01:43.1
1057,852,1,00:01:42.5
1057,852,2,00:01:41.7
1057,852,3,00:01:42.2
1057,853,1,00:01:44.2
1057,854,1,00:01:44.2
1058,1,1,00:01:04.7
1058,1,2,00:01:04.5
1058,1,3,00:01:04.1
1058,4,1,00:01:05
1058,4,2,00:01:04.6
1058,4,3,00:01:04.6
1058,8,1,00:01:05.4
1058,20,1,00:01:05.1
1058,20,2,00:01:04.9
1058,815,1,00:01:04.6
1058,815,2,00:01:04.2
1058,815,3,00:01:04.2
1058,817,1,00:01:05.1
1058,817,2,00:01:04.8
1058,822,1,00:01:04.5
1058,822,2,00:01:04.4
1058,822,3,00:01:04
